Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.789455744,3.390928395,3.676858783,1.652713091,4.345048353,5.817270514,0.673724706,0.970851321,3.864346837,6.904562851,3.588168432,3.024334951,11.90087581,22.80443507,4.691046149,9.927094453,8.593907549,6.794867625,11.32652279,47.76090795,30.45685279,31.90661479,19.46902655,9.720470854,10.56605033,14.49232438,15.46083255,26.33755714,9.016788368,11.85870577,8.540182896,14.56728515,9.989916517,38.99213057,49.03611913,19.76081638,4.491973425,6.209969548,7.18914294,11.57035297,7.916944845,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,7.486289283,6.929167517,10.21854459,10.38620177,5.466192253,5.45228498,6.73176549,6.503730365,8.960064041,4.961516858,7.146033819,8.339071516,5.64339875
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.656329733,4.10041398,-1.137982956,2.753306612,2.032412452,50.89282754,0.497535216,3.111366681,9.970040066,9.158171199,7.365834659,10.11806838,11.05004369,11.28683318,2.881621549,12.63498685,6.776952582,6.430355698,4.64084382,7.930498973,0.224932842,1.389506778,3.117344966,-0.548459904,5.207438604
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,10.84059272,10.15832877,7.441071635,15.0505676,15.33702274,9.470476914,6.298352503,6.804795888,6.201153438,3.597121043,3.517705899,6.741433923,3.670596552,8.703414505,14.82779268,7.036802091,5.691544885,3.863162899,7.110374882,7.538402934,6.440355675,4.73548256,-1.715244866,7.086718833,10.94798496,0.715797567,3.592594552,4.496528495,11.02378422,14.93017448,9.151568553,8.349756142,17.68979654,-8.70527002,11.10335058,13.16538942,4.606815226,1.307292036,0.691824992,-1.638887804,0.718497917,5.955238005,7.63571323,1.337706665,0.535273329
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.418054336,2.560773027,3.211692187,5.800203531,1.554566053,4.956987206,3.170000302,1.022533659,6.969811597,2.682680976,6.358650504,6.539215679,13.38736805,23.13284835,15.58259721,19.36354569,30.44223576,16.00237853,19.67329801,40.78812845,26.29746578,61.8441415,86.63359287,59.4226459,58.73138332,69.35087878,142.8364894,100.4472642,26.80694804,28.19638053,23.42971901,14.84439191,36.16304601,8.810504399,38.46465708,26.54551237,18.74486929,15.42968529,16.10281905,11.15220612,6.041490115,5.503365872,4.039455569,7.961710977,5.873921411,6.389222408,5.789061291,6.172512071,3.947662895,4.545151338,5.842873195,4.065926968,1.529730821,4.439719163,2.835086218,5.605277513,6.71270643,4.94131461,3.966725639,3.089677039
Marshall Islands,MHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,7.3783911,3.510555428,4.107122985,3.68577833,2.453880546,2.8601667,4.123251093,4.757027041,4.989876957,5.04434682,3.013948759,3.033732873,2.624661973,2.80712663,2.795952833,6.74280832,2.259516356,3.117310973,-0.454689463,-0.32236217,3.389435827,1.380320265,-0.155042678,0.73946379,3.994280954,1.546584171,9.138860783,-4.444768551,0.406806689,8.00601794,7.251633738,-1.516251059,-0.513970988,-0.685176686,8.509892444,2.340837747,0.568654916,1.442770725,
Middle income,MIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,2.391186384,2.290766518,3.34336434,3.710455212,3.752661076,6.462415336,14.58852286,21.26814625,11.22458442,10.43703169,10.47755232,9.351473351,13.01497998,13.91266523,9.470476914,7.802607466,8.487755878,8.766593894,7.563997015,6.235897311,7.998534854,8.232515365,8.436808873,10.65275129,14.61025881,10.26808815,12.22003496,16.76235665,10.80355477,8.696767121,7.283131129,6.963579462,6.5850568,7.194482542,6.040738836,4.616051963,5.224517304,6.95199268,6.497564076,8.000910822,6.740117132,9.407491822,3.023045002,6.139759838,7.465943034,4.798275879,3.395480966,3.295839249,2.475327447,2.578415296,3.883939706,3.216974176,2.550153514,2.189751945
North Macedonia,MKD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92132138,1271.66404,442.1294225,151.8857062,17.09161631,2.864820932,3.929288828,1.391708953,2.738066916,8.17838316,4.718960972,0.943966842,1.651648967,-0.166042054,4.895899368,3.252624178,4.592552569,5.491194036,0.295077614,2.041283023,3.72217234,1.002998267,4.483293154,1.446967858,2.003420846,3.465252857,2.807027035,3.926186457,1.110099559,0.885767404
Mali,MLI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,21.0864475,3.589356089,6.029744682,6.695440089,6.472314207,3.95723277,4.818047314,22.98913825,10.94633765,8.063946429,8.562151175,11.42124509,14.50165303,10.80850735,13.15369969,10.81740027,9.25199785,-3.482490329,-0.138300097,-1.906532422,-4.252931555,3.415378476,7.602112651,-5.816057299,0.738816824,3.235094155,39.56235191,15.8089839,-1.652119196,5.58019783,1.739575029,16.28604558,-0.61972792,4.678362083,3.512881723,-7.59428427,3.598624144,7.501710131,4.646873361,4.555046077,7.276367642,4.635932162,4.364999735,12.18289013,4.605407628,0.652631802,1.26864344,2.883509375,1.351122314,1.934273211,1.457963911,1.930332721,0.532175964
Malta,MLT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,0.633192914,-1.2232847,8.686778088,3.363716158,5.363243567,5.026705875,4.92052595,4.154982038,6.206482103,12.3925681,7.780339493,3.441691467,-0.305484132,-0.176647557,0.636513584,3.517705899,3.051469898,1.859561319,2.147038379,3.151049838,3.350873875,3.554418424,2.854505918,3.561744069,8.998631922,1.08532159,0.954208101,1.218426752,0.765630179,-9.380155258,4.416525465,2.725743499,1.87158184,2.113174818,1.9374781,2.160124957,2.284001473,3.23008819,2.020854777,3.165694218,1.123902047,2.146095494,2.276171591,2.342729375,4.220118792,1.763998862,2.222780769,2.25673045,2.314455287,1.44925988
Myanmar,MMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.449437153,0.600847632,0.943781956,-3.716340394,1.691103361,3.555211257,15.99159038,1.692843591,2.762252862,-1.428609509,-2.309432622,0.755485934,10.00483197,56.52089519,16.49666784,10.12871565,1.921799345,0.797356399,5.616649893,1.235183732,4.425183763,3.374468429,1.957338816,2.517888846,1.567250834,6.55450969,21.23842152,25.19562117,57.68447809,18.53959537,23.74884473,21.7454654,36.24942844,22.08015049,19.60084363,23.03749309,33.79422446,35.82523976,22.64049005,2.461773988,24.84446478,41.508928,20.49653941,3.601128079,19.1635299,21.30049881,23.64390812,13.61865795,4.878599246,7.043211894,10.25457667,3.130096953,4.378070843,4.173531359,6.28737733,5.372901021,5.445659436,6.265218659,6.585266387,6
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,0.806310205,4.352969049,7.20756526,2.88672356,8.754114818,29.45063091,5.914022109,10.84059272,11.34903298,8.982417485,15.0505676,15.33702274,10.44061246,6.355114015,11.72214236,7.704916515,4.534925856,7.628075564,9.368089891,9.746106738,16.01137352,17.74305137,14.06074179,15.76126301,11.02676503,11.03617194,10.67900557,4.356595375,9.876277431,0.391321279,3.361418922,10.07166534,2.106194548,2.72519095,4.731124879,10.99962339,9.08958056,8.625223874,8.645194512,17.00835541,1.852733466,13.19631625,11.66297635,5.893274544,3.876879252,2.353813988,2.011050146,1.320014563,5.810881258,6.771860112,2.393112338,1.291335181
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.20474695,3.075158681,8.320774065,5.885724378,4.334586169,10.10695903,16.04153649,7.62908738,2.407909222,1.604159825,1.202735208,0.177026055,2.066996893,1.036214473,2.21959566,5.101033658,3.824972382,3.226151899,2.022118652,-0.167434902
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.981421199,0.904250241,-3.08759377,-1.44806091,-9.172359951,0.809788822,0.930987714,7.147738828,23.24292531,93.31995108,173.6906825,318.8972253,64.31938833,60.27242543,10.8075727,21.67213423,-1.93179699,10.88175698,11.99969139,10.44854466,6.369687351,10.23657453,16.69147301,20.09843877,21.98677158,11.62856765,21.44875375,1.826703689,39.17818796,15.11926549,12.78437885,2.907848339,7.448836598,1.733009104,2.228752217,10.52940749,8.411834917,9.381413666,4.723057314
Northern Mariana Islands,MNP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.834684276,0.76079521,0.445425817,0.192919416,1.534038055,12.56757902,2.714844067,-0.880503145,-1.486486486,1.508916324,0.783289817,3.450335684,5.795454545,4.60693153,2.97029703,3.479697828,2.167514704,
Mozambique,MOZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78277166,43.91743376,49.89939832,51.54316808,49.67482307,10.69358583,5.95426721,9.353415459,11.49754484,15.77209941,10.04113575,4.345438518,6.517671154,7.191368662,7.874117327,7.540084446,5.282111817,1.068012312,7.998617575,3.196884934,3.466073419,2.976380305,1.210685315,7.585855542,13.67560965,7.640707351,3.00116964,4.441242225,3.189764904
Mauritania,MRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.432663329,4.455239526,4.534007655,-2.065441092,4.143078923,2.38156363,-0.011585492,-1.538874597,0.128158632,6.271946073,7.122218449,16.51271656,12.6843691,15.0043654,6.030640977,6.386544291,2.489199173,12.23491815,6.547449017,7.265103039,10.08595785,7.255798771,10.91260667,10.24492579,7.260251667,10.46212787,5.383194826,7.976124849,2.642477548,41.41310456,5.741942653,11.91288476,11.09260138,2.8419201,1.857063491,12.07706339,18.45161299,4.774519301,6.351586758,5.826618943,6.714791065,4.485479618,10.93754047,14.58525917,14.09106286,8.895585662,10.71631711,-0.358928162,22.34316873,17.54776558,0.45583717,4.487968273,-11.8763231,-4.793908578,11.21012975,3.665670052,1.808331878,4.676945798,6.849786869
Mauritius,MUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,8.579409412,10.7518006,17.93646661,26.56957017,10.86389947,8.865237698,8.436703482,7.463674187,8.199524596,8.022560895,12.91499734,10.88645761,11.04755809,10.5836307,8.564278995,5.355399202,9.220218121,6.555430348,5.403201611,7.002042675,5.120769334,6.963579462,6.571912404,3.409929294,6.232012527,6.219284202,5.623192609,6.845449747,3.948099657,11.0431198,8.308315297,5.686692794,-0.654200833,1.126418905,3.161463791,2.465523579,2.750881118,1.480635494,0.960795673,2.147570121,1.296872206,1.44727208,0.505940109,1.236328401
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.472886998,4.195335291,5.674913993,-0.591081963,3.707566151,0.207326517,-2.076579341,6.604855231,2.395707641,8.778850901,7.902491845,0.924482025,9.313034023,18.29678037,8.192416396,10.03770758,13.37826951,0.219778176,3.421461526,15.79275339,16.40573891,9.663258357,11.22976911,12.77205599,8.930836088,13.50928432,16.72386678,31.09180596,22.50948307,10.66083429,10.69237006,13.27642115,28.17466666,26.17187901,77.21958346,52.34560851,20.83484034,19.54848477,39.69077832,30.53395149,25.62246729,112.693648,10.34609429,14.84662752,10.74123602,19.96725933,4.099721432,11.96466714,7.899822531,12.12717946,14.07576137,17.65610124,27.30039651,20.88370338,20.53465854,19.54413214,58.17940556,6.150340217,7.691775551,9.829662698
Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-7.758582596,-1.110945875,16.83762648,1.126726017,2.6524046,-1.377540921,-2.323085683,-3.280694526,4.905967051,-0.509437297,-0.468653964,0.343843149,17.87411972,12.70923561,-3.077578299,12.72616133,6.86512096,9.840380882,12.05947668,6.87507873,1.060019131,2.559055735,5.91038721,4.792784022,-1.605922201,-8.717319861,7.666714753,3.62002625,4.461703544,3.807814974,3.584698695,2.414242472,3.98697131,3.937334512,3.633419553,3.679903385,3.482349583,8.498719998,0.045452821,8.855216851,-1.581873912,3.128883199,3.298932877,6.009282615,8.862586471,3.980931674,4.881323357,10.3889004,-5.992201556,7.266845934,5.41240809,0.999932303,0.174474481,2.467466784,1.218055734,1.658259966,3.778960943,0.673482607,0.063605951,-0.779375908
North America,NAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.350153896,1.244634712,1.270801433,1.503939679,1.919825811,2.898778535,3.480335622,4.367188241,4.95848845,5.935844785,7.307689526,6.924261109,9.146045178,11.99132118,7.809819631,4.1435178,7.741233886,5.976270516,7.355960245,9.443581987,13.58576807,9.193429732,7.457084133,6.952128947,5.38826667,3.924519099,4.480482097,4.210217719,4.778530661,4.888451024,4.906176361,2.546395714,3.783322095,2.047495837,3.13768212,15.59783274,2.906034622,1.125520396,2.712151203,2.235474406,2.044025945,1.581763006,1.857095202,2.692212126,3.114942348,3.026204641,2.686278909,3.983738602,0.762349988,2.236222003,2.088903778,1.917849007,1.737448,1.944598697,0.952531533,1.04924737,1.880067872,1.756738587,1.785151537,0.993219323
Namibia,NAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.665726167,16.97930775,13.32490191,12.73475576,23.93585226,10.08293288,9.399947966,20.15260126,15.07265294,6.388360826,5.986899654,10.26808815,10.36194723,20.45909304,6.681507684,15.17618077,7.113170511,8.269554878,6.785256143,11.28112656,11.20376441,10.00360175,1.271107686,2.040252839,5.59808176,9.406585845,9.286434197,10.96141242,6.945404333,3.725898471,3.814876377,11.26030847,4.039790936,8.234891809,3.864574324,7.968671977,9.91903821,4.371192674,0.888433869,5.546812884
New Caledonia,NCL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,7.008143127,4.022405938,4.760261057,11.0013057,11.31864887,7.51288431,7.764086398,6.564977407,12.62827103,7.112224002,6.541881323,5.867217493,-15.51090352,35.0575533,12.59887241,13.7443497,9.84347141,7.76906594,8.839672211,5.650584351,9.422900667,1.702884843,2.559240236,1.718431939,-4.635603934,3.630409061,2.841715951,2.715282903,2.891693714,1.331530992,1.422278083,2.058456281,0.206839297,0.098993836,-0.616260194,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.393850587,-0.842792521,0.761495903,-0.719001722,8.076817873,4.957885137,-5.219075094,-3.419814221,8.443112383,7.1366438,0.599832907,3.361177372,35.83750425,7.647258986,-6.39280248,12.41635412,15.74779499,11.2113515,4.586519941,21.09482157,11.49999135,10.0000184,7.799984611,11.71749339,-5.900180279,-4.200278686,1.684563425,-5.299997768,1.399986356,39.35995428,-2.640743278,-5.201937139,-3.868813504,22.21436754,4.249461323,6.968634944,6.991681322,6.078162685,0.379746638,3.178393703,5.012520931,2.572301924,-0.188481379,0.386942027,8.584884443,1.496197581,7.036661075,10.12911572,4.19006,3.475043014,3.971605183,5.308339372,-0.369174084,-0.405676845,2.267482379,1.375844952,0.839344434,2.432600019,0.107117534,2.532006152
Nigeria,NGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.257169154,5.5653009,-3.094752455,2.427808991,0.86444495,13.19287149,-3.006705397,1.22054697,2.706306991,51.27848134,1.348034246,2.892868111,5.346836564,43.94636792,23.50079027,14.35318536,10.71375379,13.91474502,11.48876315,12.41966224,219.002844,14.80255191,19.56894989,5.653664097,6.927769148,5.415452591,19.6694756,20.17712612,28.96967339,6.668941872,18.8639068,46.75235536,41.63905872,43.29646429,75.40165319,26.49108986,5.055345931,6.009344303,13.43057163,22.6737374,10.07647724,21.10905001,9.804323771,22.36834148,19.85849477,23.86438113,7.099730995,7.921387201,0.686098874,16.34276633,9.778458097,9.947636706,4.964745716,4.662622917,2.863665122,9.54367007,11.11891807,10.22848509,10.38477919,7.849142046
Nicaragua,NIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.047370486,-0.535467334,-0.408188198,4.520642361,0.840469556,3.661066805,1.266337669,4.48995933,1.171810259,2.438735201,3.03165699,4.250734608,16.66420835,21.79128608,4.732033564,10.43400247,11.85247103,3.771266467,31.65848093,36.978628,11.72111866,16.74571589,11.00198743,38.96199866,167.1889707,281.4601959,523.0809523,13611.63482,4711.169552,5016.10795,4523.631883,23.66531187,20.3916252,133.7047975,13.3926838,9.606812913,9.777993242,14.02848776,9.226232512,8.56622846,7.241509274,3.248378725,5.331077194,9.050902449,9.867094176,7.867912017,9.674983918,16.19990822,6.035019764,6.139759838,10.21414394,6.242850533,4.349049771,8.392928254,7.587359254,4.590724255,4.123597498,2.658496136,5.511362373,5.862171669
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.264058181,0.758713636,4.699470325,8.677988753,3.371800224,5.98328851,4.207618676,4.196662444,14.96251919,5.644896489,8.790030662,8.161620033,8.481000931,12.89565345,8.095387949,8.993235214,5.344652832,5.334888849,4.771060272,6.225371478,6.390092412,4.623654876,1.389072787,2.307108427,0.86588331,0.211700368,-1.0476345,0.819638045,1.348068504,1.559751309,3.117049541,2.495740767,1.597508627,2.062733536,2.064623497,1.040234407,2.642791897,2.080733676,1.283369996,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,2.291701276
Norway,NOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.647625239,4.766422313,3.392698463,4.722132717,4.774634855,3.977081718,2.964975426,4.423876853,4.195537622,13.62062417,6.384326564,5.517468642,8.684580706,11.37115439,8.885107994,7.840717569,8.16970058,6.260965456,5.702126819,13.12606142,12.87922416,10.50993728,6.962362541,6.210040035,5.197968449,-0.55076276,7.221340679,4.868527087,5.612079639,3.81144939,2.211656554,-0.63969894,2.29265986,-0.155915544,3.06145448,4.261512588,2.785723979,-0.69287718,6.665970403,15.38972664,1.67364969,-1.632324229,2.865037385,5.837124107,8.752456958,8.763308342,2.956783843,10.40588199,-5.213920211,5.968211523,6.716706053,3.342920579,2.555195583,0.290603973,-2.854865013,-1.474253826,3.951136856,6.651607899,-0.437690311,-3.606400834
Nepal,NPL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.687999993,5.897091001,3.569925065,1.19471968,12.88519396,15.21881351,-5.667665037,11.0658262,6.563831082,7.048330838,3.172176139,12.50268334,-3.397305595,20.82566953,27.52274699,0.544042339,-3.564821563,9.371206913,9.978363427,7.60954655,7.937356408,9.347409673,12.2886911,6.377949974,11.42183276,14.39257008,12.69680187,11.8153102,11.25837291,10.71588515,12.5446382,18.48909464,10.77490928,4.815986185,6.30086156,7.823035562,7.279092987,4.10785067,8.887047436,4.472433713,11.01714829,3.9348579,3.070304961,4.166427157,6.11939041,7.360039271,7.603288945,5.619854525,15.90833021,15.14693245,26.67763661,7.74115003,7.082650999,8.035366196,4.409045433,7.150334788,8.261412549,4.355858468,4.691155935,3.608984337
Nauru,NRU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.666666667,-12.44897959,-3.608736942,18.49529781,30.95238095,-19,12.79461279,25.98233323,-21.80851064,-6.172839506,-11.77631579,27.28535061,12.11618625,3.788436133,3.3125,
New Zealand,NZL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,12.98191651,14.22417524,14.90472939,16.34683575,12.08537258,7.725140686,7.799018738,13.63509293,16.94740406,11.47129216,7.908082519,5.639731796,2.42376833,0.889990044,2.000843868,1.47978354,1.907719811,1.430060446,1.388175131,1.591191318,1.112341594,0.514894978,2.849913455,3.807335502,0.335848658,2.243330656,2.818108488,2.031955444,2.608636434,5.339136561,2.60818109,2.726418453,3.074880091,2.449903384,-0.14193199,4.226944569,0.413234104,1.459593687,2.475838333,3.568177657,2.035857045,3.659990973,-0.341057187
OECD members,OED,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.27177684,4.020266548,3.678266121,4.722132717,4.197040196,4.956987206,3.592211172,4.281925342,5.045869546,7.600017692,7.110288234,6.97316509,11.84959455,16.38150025,14.51240186,14.01858653,11.41819924,9.414079159,9.730130148,13.24044423,11.63380643,10.50993728,8.190430709,7.067528953,5.216589336,5.055171634,4.831107809,6.133173281,6.065125847,5.195402427,5.409104818,3.60408286,3.993231923,2.588042316,3.811391398,4.110674765,2.785723979,2.832300757,2.410306768,3.173839533,3.389066741,2.946753533,2.525640274,2.755160307,2.592894033,2.85301617,2.891338537,3.058537756,1.726372091,1.363627704,1.976415816,1.887187908,1.612122002,1.555598222,1.087344808,1.091798695,1.772365419,2.036576548,2.205093917,1.261500298
Oman,OMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,1.782417166,-3.542616849,11.51658067,1.112975943,-6.229501235,16.09206342,2.480974551,40.30948965,200.9863805,2.374233952,1.300020795,6.000096104,3.802283955,30.58227345,51.10503352,3.679860104,-6.720210674,-9.99902442,-4.718298537,-0.512003452,-20.63470476,11.17785056,1.318969045,-2.77E-07,24.84092438,-8.498091826,1.273075242,-5.389372746,-0.45045477,1.756166319,7.415749963,-2.235234071,-13.89656306,11.03829402,17.40872587,-4.562533678,4.703766772,10.34662708,13.00789067,22.4646221,13.63013336,8.264112787,33.75109693,-25.12813663,15.63528512,16.16668588,3.378039531,-2.314421484,1.236526608,-18.95546438,-8.992649034,7.488726437,12.00849361,-3.536952821,
Other small states,OSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,9.57797518,10.35260037,7.158359405,8.766593894,6.508614701,7.392276304,4.140979885,5.411607871,5.960655248,6.826715088,5.177710042,4.679560793,5.142322484,7.766636609,7.15529484,5.329187048,3.427265969,4.365853704,6.17025886,4.024793341,6.194385696,3.414349556,4.921099761,5.885724378,5.80054673,7.473131023,4.9276071,10.42557429,2.020854777,3.725898471,5.473736785,3.120044604,2.276171591,1.371469954,1.991381055,1.515731156,2.789244065,2.964961863,0.930829507,-0.072059866
Pakistan,PAK,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.646461287,0.159948178,-1.149266054,4.488446478,3.165882653,4.60065831,7.939641766,0.469288568,2.335571407,3.708353022,5.870490505,6.774575141,15.30147354,26.07370179,21.09809891,11.5024599,10.50666589,8.982345696,6.533400072,9.008209361,10.07733958,9.371647737,5.274083629,9.653554452,4.534942787,3.292000837,4.518205778,9.61756065,8.585048017,6.451999168,13.49241626,10.20140776,8.838553127,13.02841605,13.00648446,8.373609997,13.38351464,7.526036898,5.86228618,38.51198619,5.310635713,3.729013304,3.258604752,7.330611674,7.83976364,8.872814857,7.274319326,13.20400982,20.66651581,10.85023946,19.64465113,5.968574381,6.965943079,7.411553241,4.110248659,0.400235639,4.013377553,2.459286095,8.62080281,9.312665494
Panama,PAN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.53492852,0.571618683,2.116457514,2.824285236,0.620057283,1.27763206,2.58867285,0.564117766,1.208192338,3.422437788,2.903339536,4.998020938,8.542225792,11.61137976,9.382834473,4.534511879,4.656795343,7.921356425,9.245217951,10.14050469,3.642165613,4.871684951,7.496956847,1.629263243,0.80956522,0.338449386,2.289302651,-0.191929168,-1.276558196,0.565205375,0.492796528,5.061059341,3.554704653,3.679745699,0.466707137,-0.942384025,1.608838937,0.997519226,0.842387066,-1.248182202,1.028214443,1.671335752,1.131364218,1.965004598,1.748321296,1.969984822,4.824939923,7.527495301,6.470959912,2.590346499,5.843879616,6.175990788,5.504170462,4.19788931,2.478768918,2.002108748,1.729147546,0.756471892,-0.170485498,-3.397483736
Peru,PER,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.103334332,3.012855316,5.013799273,13.55759436,12.27796136,9.316906498,10.11510751,18.2957937,8.138430474,11.98108994,6.640342428,7.129489774,12.57553214,15.23343533,22.19156777,29.71292258,35.74134122,63.73821736,76.34984545,37.92997311,65.33058094,66.66333315,107.3968532,108.4775332,165.7349725,68.36351395,85.64964331,586.2787311,2572.325926,6261.239559,378.0405787,69.26061762,46.38468287,26.68824123,13.57879788,9.687741961,7.283131129,5.371090357,2.934545412,3.524720039,0.455248303,0.109017024,1.803724665,6.279038577,3.5037224,7.656248079,1.490675955,1.103276292,2.063698334,5.710728594,6.745787125,1.20258494,1.057234351,2.432441085,2.690520901,3.08088269,3.615658261,2.267261262,1.984870784,4.21436486
Philippines,PHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.044117141,6.790423352,8.567073332,4.510997748,3.976509879,5.334793174,1.963389333,6.408144373,5.885735972,15.15550422,14.39921594,6.511741505,16.87134005,32.59974142,9.315827491,8.304539044,8.272875998,9.331739788,14.83954359,14.24994909,11.70313893,8.701224355,14.22188106,53.3359576,17.63285991,2.952878056,7.498192099,9.647022879,9.033063566,12.97128127,16.5268799,7.932658328,6.832158129,9.991314598,7.55087024,7.661037837,6.224392021,22.38172404,6.5850568,9.159202126,5.618862281,4.231091814,3.192131329,5.890758534,5.910893448,5.111586663,3.164289755,7.179216183,2.738258566,4.370884364,3.918805775,1.994176097,2.061063359,3.053055301,-0.71968279,1.280311744,2.320259946,3.74065383,0.697076297,1.638412203
Palau,PLW,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.763335744,0.406494488,-2.468252685,2.320701594,10.9042283,1.424543198,1.338434636,5.809200227,1.245424209,-1.056247968,-0.735864414,6.090348266,7.755232072,2.823345345,7.914228422,5.296300565,-1.141658297,-5.805412025,-0.063252591,
Papua New Guinea,PNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.036276687,0.286504133,1.525720297,1.900000005,2.231601419,7.360654371,8.557463494,5.249288003,4.937539645,5.651362949,3.413529524,7.132566431,19.73750609,8.920026892,2.269312511,19.71806339,7.437825162,-2.030473142,16.09984205,7.09131507,-1.303602361,3.678801547,18.65996036,7.438292912,1.620138338,1.35686909,7.971599956,7.924236985,-2.540653146,4.138231585,6.994854893,2.875981287,-2.495802465,7.253088482,15.85133079,1.811878125,8.426361582,14.54385401,11.06889421,13.10241804,6.913914006,12.29043148,5.539337447,-1.992371902,12.18237926,60.51428595,2.795251886,11.66544132,-4.879309968,9.917161123,8.833168224,-0.574719487,3.586935389,5.437392654,-1.231118417,2.517845936,7.699535038,9.797605661,0.060647701,0.956903552
